trade_date,open,close,high,low,volume,money,labels,RSI,WR,MACD,OBV,CCI,PSY,SMA,AD,MFI,ROC,EMA,KD-K,rclose,ropen,rhigh,rlow
2005-04-25,158.0,157.73,159.37,147.11,603483.0,92417042.0,1.0,29.283652988129802,-80.40951853901498,-1.9415174906574881,2969952.0,-148.3973092551678,0.3333333333333333,173.148,301670.7585252491,60.554286116693184,-0.061577820085673626,171.74443706837758,16.772165290812794,0.04390858474670604,-0.005139768286820271,0.046705387512798784,0.054049332598634266
2005-04-26,157.19,164.81,166.99,155.28,531806.0,85802178.0,0.0,41.56195275562058,-67.34919756502491,-2.7256853095704283,3501758.0,-112.004005094392,0.3333333333333333,169.334,635468.7175346422,61.56826892138587,-0.10899064713196732,170.4836303286726,22.54166934835072,-0.0560918003433766,0.04733803050594206,-0.013140635138252449,-0.003548276359173661
2005-04-27,164.81,155.82,164.81,154.73,403050.0,63958179.0,1.0,32.86670025293014,-83.9328537170264,-4.281102942797978,3098708.0,-132.58471881529954,0.3333333333333333,164.37600000000003,319586.2770584519,57.00326213471485,-0.17581720088860686,167.81751572345937,29.91500776431891,0.02759668799282417,-0.05956335638533379,-0.004926867421890191,-0.03579093943608248
2005-04-28,155.28,160.18,164.0,149.29,486872.0,77119703.0,1.0,40.153443452271105,-75.89005718502122,-4.524698331990242,3585580.0,-107.5618503366885,0.3333333333333333,160.29000000000005,553589.338921131,47.17589955003921,-0.11448946873790693,166.42887650101218,33.91117598724572,0.05300864091821827,0.031068244034781364,0.07209374984731595,0.05670430996146812
2005-04-29,160.18,168.9,176.26,158.0,867313.0,146846534.0,0.0,52.52155059316162,-53.76617865478465,-3.3664965487765173,4452893.0,-33.84048880215611,0.4166666666666667,161.488,721732.1658652724,39.30694239511897,-0.09881549461103396,166.87817168264638,38.360626870928,-0.017921626617355562,0.05785183743858782,-0.03140835002154499,0.030602868051111225
2005-05-09,169.72,165.9,170.81,162.91,355844.0,59428487.0,1.0,48.39269322511762,-60.13155102906855,-2.8786034198157666,4097049.0,-34.90383807844141,0.3333333333333333,163.122,635248.5608019817,42.89118163108514,-0.07730812013348168,166.7003222858016,47.851840595126994,0.035527715192404705,-0.022764823137725303,0.014241528812024737,-0.0017202191377214686
2005-05-10,165.9,171.9,173.26,162.63,397967.0,67332306.0,0.0,56.584003177554635,-38.08691308691309,-1.6811440651361909,4495016.0,-7.230204157938036,0.4166666666666667,164.54,931383.9295696216,33.28437608901325,-0.04822545816953661,167.64571823383758,61.011199637211845,-0.01920594670671033,0.03074608616230909,0.0062714166596660155,0.02483807662464569
2005-05-11,171.08,168.63,174.35,166.72,392293.0,66813691.0,0.0,51.26266241185882,-43.159006867406255,-1.281062964632778,4102723.0,5.22780791192119,0.3333333333333333,167.10199999999998,735494.5023088087,40.66307623339628,-0.03733516013015923,167.8246785549581,66.4348316454804,0.0,-0.016026739456337973,-0.009450885765832206,0.0032935147589153216
2005-05-12,168.36,168.63,172.71,167.27,291449.0,49387037.0,0.0,51.26266241185882,-43.159006867406255,-0.9814486954579452,4102723.0,9.42441263513888,0.3333333333333333,168.79199999999997,589770.0023088072,43.224473715284994,-0.08293452251468349,167.97110063587482,73.88336192109776,-0.027840537857894868,0.0016024217797233325,-0.015874275565149542,-0.03988333474286786
2005-05-13,168.63,164.0,169.99,160.73,409226.0,67292190.0,0.0,43.014805858790005,-55.388272583201285,-1.349226011721046,3693497.0,-31.38071188334689,0.3333333333333333,167.81199999999995,469565.3889178789,43.16159678422414,-0.09196611483306576,167.249082338443,67.39738985336821,-0.020140489243148853,-0.027840537857894868,-0.035873183966479934,-0.02405354601007276
2005-05-16,164.0,160.73,164.0,156.91,199918.0,32003585.0,1.0,37.85314028733465,-62.68493150684938,-1.9393727449862599,3493579.0,-68.96823186018618,0.3333333333333333,166.778,485073.8374369192,34.91213631834107,-0.11007142461657728,166.06379464054427,56.92820920180464,0.02676484115872758,-0.020140489243148853,0.02135570090146493,0.008693223946246786
2005-05-17,160.73,165.09,167.54,158.28,223714.0,36815800.0,1.0,47.86319192038644,-46.32835820895525,-1.6596820812497315,3717293.0,-21.406426849072602,0.4166666666666667,165.416,590407.8590351918,40.35783679000887,0.013381621754342932,165.88674106953619,51.847732047954565,0.013118493584140238,0.02676484115872758,0.008084695088090926,0.03878808522356073
2005-05-18,165.09,167.27,168.9,164.54,191052.0,31843283.0,1.0,52.457792110252534,-30.840480274442506,-1.1239182984459068,3908345.0,45.33784712675256,0.4166666666666667,165.144,638609.0516957431,42.20598861337443,0.060483104038547016,166.1382426932569,51.51372134221301,0.009697550489837042,0.013118493584140238,0.011245003836215031,-0.004996050116581995
2005-05-19,167.27,168.9,170.81,163.72,267947.0,45054190.0,1.0,55.94152690211962,-25.248713550600314,-0.5233762614256129,4176292.0,58.12659623541541,0.5,165.19799999999995,762189.6849820622,52.004168579878026,0.02481645531217768,166.640380385392,60.29122103322774,0.0015973026734458448,0.012948624729142898,0.011062059705858605,0.0181581069407999
2005-05-20,169.45,169.17,172.71,166.72,362715.0,61928409.0,0.0,56.574044377859174,-26.288468668891372,-0.08610504077115769,4539007.0,80.00416552765488,0.5,166.232,696186.4545980871,60.779370961343574,0.08567577974586058,167.10031122441163,64.19607227240047,-0.041088034516503336,-0.01462396766871916,-0.028781500342757525,-0.02649966659430504
2005-05-23,166.99,162.36,167.81,162.36,303348.0,49957549.0,1.0,39.43767033339211,-51.538746755654344,-0.6775531535295718,4235659.0,-26.09141955921791,0.4166666666666667,166.558,392838.4545980871,53.26235573144331,0.013609689099762809,166.2384364563368,56.76605504587162,0.033016295042373245,-0.029782193860257024,0.011317633321053757,-0.008411726986234103
2005-05-24,162.09,167.81,169.72,161.0,256721.0,42826925.0,1.0,53.08491190064817,-31.33110863922873,-0.3164245299724819,4492380.0,3.4942345130526835,0.5,167.102,537096.8146898304,59.74738595098075,-0.00645352279455301,166.52417528245738,56.84516896992225,0.0016076695236746,0.03795280737828576,0.007981263024583777,0.031667173252372414
2005-05-25,168.36,168.08,171.08,166.18,202877.0,34222409.0,0.0,53.705100755181036,-42.27390180878543,-0.03760002339557962,4695257.0,52.25216513012193,0.5,167.264,491552.99836330005,67.30650273143733,0.013140446051838495,166.80705250382874,56.9778481012659,-0.004830783212827626,-0.003272156889299603,-0.011227156871507564,0.003244220328166704
2005-05-26,167.81,167.27,169.17,166.72,160377.0,26903132.0,1.0,51.265390822247895,-40.59633027522927,0.037260959996254735,4534880.0,29.296413298088,0.5,166.93800000000005,403181.99836330186,57.517175003888426,-0.02693426410703895,166.8912247758599,68.41772151898739,0.0016128554017459519,-0.003223113689152989,0.011227156871507606,0.0
2005-05-27,167.27,167.54,171.08,166.72,199396.0,33668510.0,0.0,52.1351506532329,-39.048165137614696,0.11811845061568672,4734276.0,46.52071931196164,0.5833333333333334,166.61200000000005,278788.1635009157,65.01315149783899,-0.006463855778924292,167.00918390752173,66.81256231889147,-0.008150590488828024,-0.006537735087082127,-0.0209091546330445,-0.03658981998395255
2005-05-30,166.18,166.18,167.54,160.73,213073.0,35028504.0,0.0,47.05872104191703,-46.84633027522929,-0.009819047362619848,4521203.0,-54.354298665844354,0.5833333333333334,167.37600000000003,406757.1165111957,57.44196961423508,-0.014528850145288437,166.85842319706325,58.41132396805358,-0.014913886612633038,0.0,0.001610258287406963,0.008425797943034479
2005-05-31,166.18,163.72,167.81,162.09,220231.0,36305938.0,0.0,38.84811629755188,-56.8987341772152,-0.40229498491590393,4300972.0,-53.24173142621338,0.5833333333333334,166.55800000000005,312042.3857419645,48.997860149929046,-0.0017073170731707384,166.28780079759719,44.87420514131704,-0.010005915100118182,-0.014913886612633038,-0.019678685272286268,-0.0033370442535768283
2005-06-01,163.72,162.09,164.54,161.55,141660.0,23047623.0,0.0,34.1153161132082,-67.2151898734177,-0.8331500206674314,4159312.0,-94.79751478404137,0.5,165.36000000000004,221550.54627708122,51.32054281323517,0.00846139488583347,165.52456428894317,27.26766833611585,-0.02898027876776297,-0.010005915100118182,-0.003287273916585744,-0.039584753409752524
2005-06-02,162.09,157.46,164.0,155.28,289130.0,45884840.0,1.0,24.105290212768914,-87.49282845668384,-1.6464812641946305,3870182.0,-167.42650722471458,0.4166666666666667,163.39800000000002,76985.54627708165,53.38839025569898,-0.046217214852504664,164.0582798727717,16.702661961215338,0.00860002771074371,-0.02898027876776297,-0.0033592946539788573,0.0017372844828911875
2005-06-03,157.46,158.82,163.45,155.55,243915.0,38920534.0,1.0,31.21896002142025,-79.69018932874359,-1.8886167408225996,4114097.0,-150.2676047868189,0.4166666666666667,161.65400000000002,34995.115897334275,59.899623048314645,-0.05051712799665222,163.10586535044956,15.851595133943407,0.018713120912628674,0.006898543228035109,-0.006691041199522437,0.0
2005-06-06,158.55,161.82,162.36,155.55,182134.0,29060143.0,0.0,44.891882876616144,-62.478485370051686,-1.5464181579622052,4296231.0,-115.78717360428308,0.4166666666666667,160.782,188244.4286726636,59.33749375676627,-0.041918294849023166,162.87207165036781,25.86497890295359,0.0,0.027127900093721527,0.02325544626613829,0.03275871523740359
2005-06-07,162.91,161.82,166.18,160.73,255703.0,41759293.0,1.0,44.891882876616116,-62.478485370051686,-1.23529030533201,4296231.0,-40.59259259259282,0.4166666666666667,160.40200000000004,34822.62867266359,60.06831207248818,-0.043447419755275725,162.6807858957555,35.06329113924047,0.08853454382384951,-0.008383208807570606,0.06809384350034309,0.0050887536894577475
2005-06-08,161.55,176.8,177.89,161.55,808003.0,138782547.0,0.0,77.31591257310917,-4.820875718708429,0.9548458638372648,5104234.0,147.04080770530558,0.4166666666666667,163.344,735025.9628219927,65.95979532361238,0.0889381621088938,165.24791573289085,59.321311469291274,-0.001528316602351504,0.09020445793303587,0.016723729976365318,0.07309052056078448
2005-06-09,176.8,176.53,180.89,173.8,780818.0,138010351.0,1.0,76.34437045944516,-17.02459976571647,2.25928245304873,4323416.0,200.86477987421355,0.3333333333333333,167.158,555514.9134566893,69.61771594208582,0.05196353018294498,167.29920378145616,73.1823098596221,0.015290645878538034,-0.006184241433742439,0.042746174493408264,0.0031595602903682967
2005-06-10,175.71,179.25,188.79,174.35,943703.0,171604813.0,0.0,79.46394987580825,-28.469113697403746,3.3166792508224634,5267119.0,191.48044434586487,0.4166666666666667,171.24400000000003,252275.1683043356,79.97529182786973,0.06645644930985238,169.4720758211914,83.22847027272384,-0.012236344861604366,0.01994657070992918,-0.033775530147750005,-0.00315956029036837
2005-06-13,179.25,177.07,182.52,173.8,505232.0,89578752.0,0.0,70.51975658640511,-34.97463443748136,3.5308333175534723,4761887.0,120.85558499081918,0.3333333333333333,174.294,125967.16830433355,70.86559782846466,0.05858791175943075,170.85351658097474,73.17721736646621,-0.017030170950547572,-0.012236344861604366,0.0,0.0
2005-06-14,177.07,174.08,182.52,173.8,380417.0,67648831.0,0.0,59.497603440417926,-43.897344076395065,3.0938007680129997,4381470.0,91.50863817307986,0.3333333333333333,176.74600000000004,-230019.38215438192,64.57173034831517,0.03903545421988791,171.4401499298885,64.21963592957333,-0.026957065614517592,-0.02331134525923939,-0.04270255119810201,-0.03019824714919841
2005-06-15,172.99,169.45,174.89,168.63,266618.0,45629289.0,1.0,46.106679779638434,-57.71411518949571,2.0551536962998758,4114852.0,26.981565693609088,0.3333333333333333,175.27599999999995,-426788.5770425613,63.27979726727946,0.019677458177879296,171.07830448809057,54.3150364440308,0.023792597049352115,-0.02067589130582577,0.0,0.004850932370967071
2005-06-16,169.45,173.53,174.89,169.45,245773.0,42332446.0,0.0,56.46732561171493,-45.53864518054311,1.8008934857962062,4360625.0,38.902329277842114,0.4166666666666667,174.67600000000004,-303902.07704256,63.62396629673736,0.05991937454190083,171.52406730843774,50.67039994886314,0.0,0.023792597049352115,-0.0078067097586873545,0.023792597049352115
2005-06-17,173.53,173.53,173.53,173.53,0.0,0.0,1.0,56.46732561171493,-45.53864518054311,1.5267437668899542,4360625.0,41.789750953045356,0.4166666666666667,173.532,-303902.07704256,66.08499963106964,0.07057807390955641,171.88878234326725,47.17502663909414,0.003164468565165382,-0.0015571386404183158,0.020194639515713073,-0.04822557972889952
2005-06-20,173.26,174.08,177.07,165.36,559793.0,96519912.0,0.0,58.03342887013225,-43.897344076395065,1.3212187430429625,4920418.0,24.06865572509697,0.4166666666666667,172.93400000000003,-29981.164147597035,61.979211334669685,0.10555061602946783,172.2871855535823,48.56884121417753,0.0,0.009363848399105621,0.004620247119052925,0.03878799701529065
2005-06-21,174.89,174.08,177.89,171.9,348343.0,61052706.0,1.0,58.03342887013225,-43.897344076395065,1.09626955497198,4920418.0,44.14896856207637,0.3333333333333333,172.93400000000003,-124772.33109250359,65.69909893997455,0.09608361667296322,172.61315181656738,42.94410347218757,0.013975869933613714,0.0,0.0,0.012602051278774205
2005-06-22,174.89,176.53,177.89,174.08,321810.0,56644392.0,0.0,65.90205833970005,-36.883273164861606,1.1811458178618617,5242228.0,57.47888274930735,0.4166666666666667,174.35000000000005,-32705.953139746784,70.5815179684453,0.0909034729946855,173.32530603173691,43.62989891469146,-0.039340813267067516,0.006213147356314792,-0.001518944906820288,-0.03341041976520792
2005-06-23,175.98,169.72,177.62,168.36,421956.0,72681123.0,1.0,40.54513230386982,-57.370637785800255,0.2711701130022339,4820272.0,-15.706291126006686,0.3333333333333333,173.58800000000005,-330718.074090072,64.61863046438884,0.048819676183413714,172.66979584414838,36.76636352692695,0.009558227986493664,-0.03781245416435431,-0.03436370645138319,0.0
2005-06-24,169.45,171.35,171.62,168.36,193677.0,32967766.0,1.0,46.46187300190598,-62.15253029223092,-0.13803298794252414,5013949.0,-66.60206999666042,0.4166666666666667,173.15200000000007,-169122.54034774206,61.61746302569816,-0.03082579185520372,172.42983296339412,35.99620254549831,0.020448956540481983,0.026957065614517658,0.03126240423915059,0.028688812559624195
2005-06-27,174.08,174.89,177.07,173.26,413661.0,72527186.0,0.0,57.487608300533104,-51.02790014684293,0.032187661280817625,5427610.0,17.267296203507787,0.4166666666666667,173.31400000000005,-228837.38286742827,62.70588422230932,-0.009290205630771058,172.87713606095886,45.45738246855564,-0.026830524405188842,0.00154980945408228,-0.01548036149646529,-0.02223545840893393
